respiratory_season,tester,site_type,name_of_sampling_location,7_day_average_of_sars-cov-2_concentration,number_of_samples_in_the_last_7_days,sars-cov-2_detected,sample_collection_date,units_(measuring_concentration),city_of_sampling_location,state_of_sampling_location,county_of_sampling_location,date_data_last_updated,date,source
2024-2025,BioBot,Municipal,Fall River WWTP,259124.492,5,Detected,2025-02-19T00:00:00Z,copies/L,Fall River,MA,Bristol,2025-06-12T00:00:00Z,2025-02-19,current
2024-2025,BioBot,Municipal,Wareham WPCF,562312.64,4,Detected,2024-07-11T00:00:00Z,copies/L,Wareham,MA,Plymouth,2025-06-12T00:00:00Z,2024-07-11,current
2024-2025,BioBot,Municipal,MWRA Southern,162694.67285714284,7,Detected,2025-05-04T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-06-12T00:00:00Z,2025-05-04,current
2024-2025,BioBot,Municipal,Brockton/ Abington,309939.0975,4,Detected,2025-04-28T00:00:00Z,copies/L,Brockton,MA,Plymouth,2025-06-12T00:00:00Z,2025-04-28,current
2024-2025,BioBot,Municipal,MWRA Northern,658947.0985714284,7,Detected,2024-08-14T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-06-12T00:00:00Z,2024-08-14,current
2024-2025,BioBot,Municipal,Montague Clean Water Facility,40892.35,2,Detected,2025-04-02T00:00:00Z,copies/L,Montague,MA,Franklin,2025-06-12T00:00:00Z,2025-04-02,current
2024-2025,BioBot,Municipal,Pittsfield WWTP,771305.0075000001,4,Detected,2024-07-30T00:00:00Z,copies/L,Pittsfield,MA,Berkshire,2025-06-12T00:00:00Z,2024-07-30,current
2024-2025,BioBot,Municipal,Greater Lawrence Sanitary District,383645.83499999996,4,Detected,2025-03-05T00:00:00Z,copies/L,North Andover,MA,Essex,2025-06-12T00:00:00Z,2025-03-05,current
2024-2025,BioBot,Municipal,MWRA Southern,773373.6542857143,7,Detected,2024-07-26T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-06-12T00:00:00Z,2024-07-26,current
2024-2025,BioBot,Municipal,Pittsfield WWTP,442947.52333333326,3,Detected,2024-11-13T00:00:00Z,copies/L,Pittsfield,MA,Berkshire,2025-06-12T00:00:00Z,2024-11-13,current
2024-2025,BioBot,Municipal,Lynn WWTF,1187184.4533333334,3,Detected,2024-08-14T00:00:00Z,copies/L,Lynn,MA,Essex,2025-06-12T00:00:00Z,2024-08-14,current
2024-2025,BioBot,Municipal,South Hadley Div. of WPC,1120904.8025,4,Detected,2024-09-21T00:00:00Z,copies/L,Chicopee,MA,Hampden,2025-06-12T00:00:00Z,2024-09-21,current
2024-2025,BioBot,Municipal,Brockton/ Abington,817383.6425,4,Detected,2024-09-10T00:00:00Z,copies/L,Brockton,MA,Plymouth,2025-06-12T00:00:00Z,2024-09-10,current
2024-2025,BioBot,Municipal,MWRA Southern,1114807.4385714286,7,Detected,2024-12-30T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-06-12T00:00:00Z,2024-12-30,current
2024-2025,BioBot,Municipal,Wareham WPCF,326576.11000000004,4,Detected,2024-11-20T00:00:00Z,copies/L,Wareham,MA,Plymouth,2025-06-12T00:00:00Z,2024-11-20,current
2024-2025,BioBot,Municipal,Montague Clean Water Facility,1695592.3166666667,3,Detected,2024-07-23T00:00:00Z,copies/L,Montague,MA,Franklin,2025-06-12T00:00:00Z,2024-07-23,current
2024-2025,BioBot,Municipal,MWRA Northern,718865.3157142857,7,Detected,2024-09-18T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-06-12T00:00:00Z,2024-09-18,current
2024-2025,BioBot,Municipal,Montague Clean Water Facility,125907.61666666668,3,Detected,2025-05-15T00:00:00Z,copies/L,Montague,MA,Franklin,2025-06-12T00:00:00Z,2025-05-15,current
2024-2025,BioBot,Municipal,MWRA Northern,514761.8314285715,7,Detected,2025-01-21T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-06-12T00:00:00Z,2025-01-21,current
2024-2025,BioBot,Municipal,MWRA Northern,277627.8857142857,7,Detected,2024-11-06T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-06-12T00:00:00Z,2024-11-06,current
2024-2025,BioBot,Municipal,MWRA Southern,182390.14999999997,7,Detected,2024-11-15T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-06-12T00:00:00Z,2024-11-15,current
2024-2025,BioBot,Municipal,MWRA Southern,632576.6171428572,7,Detected,2024-08-25T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-06-12T00:00:00Z,2024-08-25,current
2024-2025,BioBot,Municipal,MWRA Northern,226034.44571428574,7,Detected,2024-10-05T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-06-12T00:00:00Z,2024-10-05,current
2024-2025,BioBot,Municipal,Greenfield WPCF,2100805.1100000003,2,Detected,2025-01-09T00:00:00Z,copies/L,Greenfield,MA,Franklin,2025-06-12T00:00:00Z,2025-01-09,current
2024-2025,BioBot,Municipal,Fitchburg Public Works,361542.75,4,Detected,2025-04-02T00:00:00Z,copies/L,Fitchburg,MA,Worcester,2025-06-12T00:00:00Z,2025-04-02,current
2024-2025,BioBot,Municipal,Wareham WPCF,530425.9375,4,Detected,2025-04-23T00:00:00Z,copies/L,Wareham,MA,Plymouth,2025-06-12T00:00:00Z,2025-04-23,current
2024-2025,BioBot,Municipal,MWRA Southern,202691.93142857144,7,Detected,2024-11-09T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-06-12T00:00:00Z,2024-11-09,current
2024-2025,BioBot,Municipal,Fall River WWTP,75500.31857142856,7,Detected,2025-04-20T00:00:00Z,copies/L,Fall River,MA,Bristol,2025-06-12T00:00:00Z,2025-04-20,current
2024-2025,BioBot,Municipal,Wareham WPCF,563443.625,4,Detected,2025-04-22T00:00:00Z,copies/L,Wareham,MA,Plymouth,2025-06-12T00:00:00Z,2025-04-22,current
2024-2025,BioBot,Municipal,S.Deerfield WWTP,43882.645000000004,4,Detected,2025-05-20T00:00:00Z,copies/L,Deerfield,MA,Franklin,2025-06-12T00:00:00Z,2025-05-20,current
2024-2025,BioBot,Municipal,MWRA Southern,218859.26,7,Detected,2024-11-12T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-06-12T00:00:00Z,2024-11-12,current
2024-2025,BioBot,Municipal,MWRA Northern,325014.4342857143,7,Detected,2025-03-06T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-06-12T00:00:00Z,2025-03-06,current
2024-2025,BioBot,Municipal,Fitchburg Public Works,1024034.275,4,Detected,2024-12-05T00:00:00Z,copies/L,Fitchburg,MA,Worcester,2025-06-12T00:00:00Z,2024-12-05,current
2024-2025,BioBot,Municipal,Hull WWTF,734725.9666666667,3,Detected,2025-02-12T00:00:00Z,copies/L,Hull,MA,Plymouth,2025-06-12T00:00:00Z,2025-02-12,current
2024-2025,BioBot,Municipal,Whitman,2374177.4666666663,3,Detected,2024-09-05T00:00:00Z,copies/L,Brockton,MA,Plymouth,2025-06-12T00:00:00Z,2024-09-05,current
2024-2025,BioBot,Municipal,Fitchburg Public Works,774388.875,4,Detected,2024-09-19T00:00:00Z,copies/L,Fitchburg,MA,Worcester,2025-06-12T00:00:00Z,2024-09-19,current
2024-2025,BioBot,Municipal,MWRA Northern,134582.9942857143,7,Detected,2025-05-29T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-06-12T00:00:00Z,2025-05-29,current
2024-2025,BioBot,Municipal,MWRA Southern,1642549.2757142857,7,Detected,2024-12-23T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-06-12T00:00:00Z,2024-12-23,current
2024-2025,BioBot,Municipal,MWRA Southern,158703.92714285714,7,Detected,2024-11-07T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-06-12T00:00:00Z,2024-11-07,current
2024-2025,BioBot,Municipal,MWRA Southern,186498.35285714283,7,Detected,2024-10-25T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-06-12T00:00:00Z,2024-10-25,current
2024-2025,BioBot,Municipal,MWRA Northern,269221.2733333334,6,Detected,2024-09-23T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-06-12T00:00:00Z,2024-09-23,current
2024-2025,BioBot,Municipal,South Hadley Div. of WPC,300851.8825,4,Detected,2024-10-12T00:00:00Z,copies/L,Chicopee,MA,Hampden,2025-06-12T00:00:00Z,2024-10-12,current
2024-2025,BioBot,Municipal,MWRA Southern,583199.04,7,Detected,2024-09-16T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-06-12T00:00:00Z,2024-09-16,current
2024-2025,BioBot,Municipal,MWRA Southern,173211.32142857142,7,Detected,2024-11-22T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-06-12T00:00:00Z,2024-11-22,current
2024-2025,BioBot,Municipal,MWRA Southern,1789478.424285714,7,Detected,2024-07-21T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-06-12T00:00:00Z,2024-07-21,current
2024-2025,BioBot,Municipal,Lynn WWTF,2665094.61,2,Detected,2025-01-09T00:00:00Z,copies/L,Lynn,MA,Essex,2025-06-12T00:00:00Z,2025-01-09,current
2024-2025,BioBot,Municipal,MWRA Southern,143327.36857142855,7,Detected,2025-06-03T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-06-12T00:00:00Z,2025-06-03,current
2024-2025,BioBot,Municipal,Lynn WWTF,1181736.9966666668,3,Detected,2024-08-08T00:00:00Z,copies/L,Lynn,MA,Essex,2025-06-12T00:00:00Z,2024-08-08,current
2024-2025,BioBot,Municipal,Fall River WWTP,76580.94142857144,7,Detected,2025-04-21T00:00:00Z,copies/L,Fall River,MA,Bristol,2025-06-12T00:00:00Z,2025-04-21,current
2024-2025,BioBot,Municipal,Pittsfield WWTP,974489.0800000001,4,Detected,2024-08-23T00:00:00Z,copies/L,Pittsfield,MA,Berkshire,2025-06-12T00:00:00Z,2024-08-23,current
2024-2025,BioBot,Municipal,Greater Lawrence Sanitary District,446095.7375,4,Detected,2025-03-25T00:00:00Z,copies/L,North Andover,MA,Essex,2025-06-12T00:00:00Z,2025-03-25,current
2024-2025,BioBot,Municipal,Greater Lawrence Sanitary District,907932.6950000001,4,Detected,2025-02-04T00:00:00Z,copies/L,North Andover,MA,Essex,2025-06-12T00:00:00Z,2025-02-04,current
2024-2025,BioBot,Municipal,Upper Blackstone Clean Water,359628.81,4,Detected,2024-10-22T00:00:00Z,copies/L,Worcester,MA,Worcester,2025-06-12T00:00:00Z,2024-10-22,current
2024-2025,BioBot,Municipal,MWRA Southern,603964.4214285715,7,Detected,2024-12-12T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-06-12T00:00:00Z,2024-12-12,current
2024-2025,BioBot,Municipal,MWRA Northern,708752.8557142857,7,Detected,2024-12-21T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-06-12T00:00:00Z,2024-12-21,current
2024-2025,BioBot,Municipal,Pittsfield WWTP,1459157.822,5,Detected,2024-09-10T00:00:00Z,copies/L,Pittsfield,MA,Berkshire,2025-06-12T00:00:00Z,2024-09-10,current
2024-2025,BioBot,Municipal,S.Deerfield WWTP,1252285.8399999999,2,Detected,2025-01-22T00:00:00Z,copies/L,Deerfield,MA,Franklin,2025-06-12T00:00:00Z,2025-01-22,current
2024-2025,BioBot,Municipal,MWRA Southern,298771.73142857145,7,Detected,2025-03-01T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-06-12T00:00:00Z,2025-03-01,current
2024-2025,BioBot,Municipal,Upper Blackstone Clean Water,1353615.2025000001,4,Detected,2024-08-28T00:00:00Z,copies/L,Worcester,MA,Worcester,2025-06-12T00:00:00Z,2024-08-28,current
2024-2025,BioBot,Municipal,MWRA Southern,226234.34714285712,7,Detected,2025-04-21T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-06-12T00:00:00Z,2025-04-21,current
2024-2025,BioBot,Municipal,MWRA Southern,154012.65999999997,7,Detected,2024-11-17T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-06-12T00:00:00Z,2024-11-17,current
2024-2025,BioBot,Municipal,Fitchburg Public Works,369160.0475,4,Detected,2024-07-02T00:00:00Z,copies/L,Fitchburg,MA,Worcester,2025-06-12T00:00:00Z,2024-07-02,current
2024-2025,BioBot,Municipal,Lynn WWTF,938062.62,3,Detected,2024-07-18T00:00:00Z,copies/L,Lynn,MA,Essex,2025-06-12T00:00:00Z,2024-07-18,current
2024-2025,BioBot,Municipal,Wareham WPCF,229161.9,4,Detected,2025-06-03T00:00:00Z,copies/L,Wareham,MA,Plymouth,2025-06-12T00:00:00Z,2025-06-03,current
2024-2025,BioBot,Municipal,Montague Clean Water Facility,712480.1950000001,2,Detected,2024-08-28T00:00:00Z,copies/L,Montague,MA,Franklin,2025-06-12T00:00:00Z,2024-08-28,current
2024-2025,BioBot,Municipal,Lynn WWTF,786489.0166666666,3,Detected,2025-01-16T00:00:00Z,copies/L,Lynn,MA,Essex,2025-06-12T00:00:00Z,2025-01-16,current
2024-2025,BioBot,Municipal,MWRA Southern,625129.2657142858,7,Detected,2025-02-08T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-06-12T00:00:00Z,2025-02-08,current
2024-2025,BioBot,Municipal,Fall River WWTP,15455.867142857142,7,Detected,2025-05-23T00:00:00Z,copies/L,Fall River,MA,Bristol,2025-06-12T00:00:00Z,2025-05-23,current
2024-2025,BioBot,Municipal,MWRA Southern,716136.9942857142,7,Detected,2024-08-18T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-06-12T00:00:00Z,2024-08-18,current
2024-2025,BioBot,Municipal,MWRA Northern,508697.03285714285,7,Detected,2024-09-05T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-06-12T00:00:00Z,2024-09-05,current
2024-2025,BioBot,Municipal,MWRA Northern,737920.13,7,Detected,2024-09-16T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-06-12T00:00:00Z,2024-09-16,current
2024-2025,BioBot,Municipal,MWRA Northern,126232.66285714286,7,Detected,2025-05-27T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-06-12T00:00:00Z,2025-05-27,current
2024-2025,BioBot,Municipal,Fall River WWTP,105805.20428571428,7,Detected,2025-03-03T00:00:00Z,copies/L,Fall River,MA,Bristol,2025-06-12T00:00:00Z,2025-03-03,current
2024-2025,BioBot,Municipal,Wareham WPCF,854073.0949999999,4,Detected,2025-03-19T00:00:00Z,copies/L,Wareham,MA,Plymouth,2025-06-12T00:00:00Z,2025-03-19,current
2024-2025,BioBot,Municipal,Uxbridge WWTF,769837.4633333333,3,Detected,2025-01-22T00:00:00Z,copies/L,Uxbridge,MA,Worcester,2025-06-12T00:00:00Z,2025-01-22,current
2024-2025,BioBot,Municipal,Greater Lawrence Sanitary District,893841.395,4,Detected,2024-07-10T00:00:00Z,copies/L,North Andover,MA,Essex,2025-06-12T00:00:00Z,2024-07-10,current
2024-2025,BioBot,Municipal,Upper Blackstone Clean Water,313025.8975,4,Detected,2024-11-18T00:00:00Z,copies/L,Worcester,MA,Worcester,2025-06-12T00:00:00Z,2024-11-18,current
2024-2025,BioBot,Municipal,Pittsfield WWTP,1011900.9724999999,4,Detected,2024-08-27T00:00:00Z,copies/L,Pittsfield,MA,Berkshire,2025-06-12T00:00:00Z,2024-08-27,current
2024-2025,BioBot,Municipal,Hull WWTF,404963.05666666664,3,Detected,2025-05-15T00:00:00Z,copies/L,Hull,MA,Plymouth,2025-06-12T00:00:00Z,2025-05-15,current
2024-2025,BioBot,Municipal,MWRA Northern,200681.3771428571,7,Detected,2025-06-01T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-06-12T00:00:00Z,2025-06-01,current
2024-2025,BioBot,Municipal,Fall River WWTP,345310.26999999996,5,Detected,2024-08-27T00:00:00Z,copies/L,Fall River,MA,Bristol,2025-06-12T00:00:00Z,2024-08-27,current
2024-2025,BioBot,Municipal,MWRA Southern,652447.0628571429,7,Detected,2024-08-08T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-06-12T00:00:00Z,2024-08-08,current
2024-2025,BioBot,Municipal,Greater Lawrence Sanitary District,760215.3275,4,Detected,2024-08-27T00:00:00Z,copies/L,North Andover,MA,Essex,2025-06-12T00:00:00Z,2024-08-27,current
2024-2025,BioBot,Municipal,Hull WWTF,329357.25333333336,3,Detected,2025-03-13T00:00:00Z,copies/L,Hull,MA,Plymouth,2025-06-12T00:00:00Z,2025-03-13,current
2024-2025,BioBot,Municipal,MWRA Southern,363967.64714285714,7,Detected,2025-03-19T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-06-12T00:00:00Z,2025-03-19,current
2024-2025,BioBot,Municipal,Lynn WWTF,640867.5366666666,3,Detected,2025-04-16T00:00:00Z,copies/L,Lynn,MA,Essex,2025-06-12T00:00:00Z,2025-04-16,current
2024-2025,BioBot,Municipal,Whitman,300122.71249999997,4,Detected,2024-11-21T00:00:00Z,copies/L,Brockton,MA,Plymouth,2025-06-12T00:00:00Z,2024-11-21,current
2024-2025,BioBot,Municipal,Fitchburg Public Works,179587.2425,4,Detected,2025-06-04T00:00:00Z,copies/L,Fitchburg,MA,Worcester,2025-06-12T00:00:00Z,2025-06-04,current
2024-2025,BioBot,Municipal,South Hadley Div. of WPC,893924.4500000001,4,Detected,2024-09-28T00:00:00Z,copies/L,Chicopee,MA,Hampden,2025-06-12T00:00:00Z,2024-09-28,current
2024-2025,BioBot,Municipal,MWRA Southern,713016.5200000001,7,Detected,2024-07-12T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-06-12T00:00:00Z,2024-07-12,current
2024-2025,BioBot,Municipal,MWRA Northern,550034.6900000001,7,Detected,2024-08-03T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-06-12T00:00:00Z,2024-08-03,current
2024-2025,BioBot,Municipal,MWRA Southern,193709.2614285714,7,Detected,2024-11-04T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-06-12T00:00:00Z,2024-11-04,current
2024-2025,BioBot,Municipal,Whitman,26083477.945,4,Detected,2024-09-18T00:00:00Z,copies/L,Brockton,MA,Plymouth,2025-06-12T00:00:00Z,2024-09-18,current
2024-2025,BioBot,Municipal,Wareham WPCF,275155.1475,4,Detected,2025-03-27T00:00:00Z,copies/L,Wareham,MA,Plymouth,2025-06-12T00:00:00Z,2025-03-27,current
2024-2025,BioBot,Municipal,Lynn WWTF,677537.2966666667,3,Detected,2025-03-05T00:00:00Z,copies/L,Lynn,MA,Essex,2025-06-12T00:00:00Z,2025-03-05,current
2024-2025,BioBot,Municipal,Lynn WWTF,278024.9266666667,3,Detected,2025-03-05T00:00:00Z,copies/L,Lynn,MA,Essex,2025-06-12T00:00:00Z,2025-03-05,current
2024-2025,BioBot,Municipal,Wareham WPCF,1919800.9025,4,Detected,2025-01-09T00:00:00Z,copies/L,Wareham,MA,Plymouth,2025-06-12T00:00:00Z,2025-01-09,current
2024-2025,BioBot,Municipal,Brockton/ Abington,398075.04999999993,4,Detected,2024-10-07T00:00:00Z,copies/L,Brockton,MA,Plymouth,2025-06-12T00:00:00Z,2024-10-07,current
2024-2025,BioBot,Municipal,S.Deerfield WWTP,506771.7766666667,3,Detected,2025-05-08T00:00:00Z,copies/L,Deerfield,MA,Franklin,2025-06-12T00:00:00Z,2025-05-08,current
2024-2025,BioBot,Municipal,Montague Clean Water Facility,496086.915,4,Detected,2024-12-10T00:00:00Z,copies/L,Montague,MA,Franklin,2025-06-12T00:00:00Z,2024-12-10,current
2024-2025,BioBot,Municipal,Greenfield WPCF,81012.905,2,Detected,2025-05-01T00:00:00Z,copies/L,Greenfield,MA,Franklin,2025-06-12T00:00:00Z,2025-05-01,current
2024-2025,BioBot,Municipal,Whitman,3093858.69,2,Detected,2024-12-04T00:00:00Z,copies/L,Brockton,MA,Plymouth,2025-06-12T00:00:00Z,2024-12-04,current
2024-2025,BioBot,Municipal,Whitman,4129398.83,2,Detected,2024-12-04T00:00:00Z,copies/L,Brockton,MA,Plymouth,2025-06-12T00:00:00Z,2024-12-04,current
2024-2025,BioBot,Municipal,MWRA Northern,950559.8885714287,7,Detected,2025-01-11T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-06-12T00:00:00Z,2025-01-11,current
2024-2025,BioBot,Municipal,South Hadley Div. of WPC,670188.13,4,Detected,2024-08-03T00:00:00Z,copies/L,Chicopee,MA,Hampden,2025-06-12T00:00:00Z,2024-08-03,current
2024-2025,BioBot,Municipal,S.Deerfield WWTP,1342267.8433333333,3,Detected,2024-09-18T00:00:00Z,copies/L,Deerfield,MA,Franklin,2025-06-12T00:00:00Z,2024-09-18,current
2024-2025,BioBot,Municipal,Hull WWTF,2269928.966666667,3,Detected,2024-12-19T00:00:00Z,copies/L,Hull,MA,Plymouth,2025-06-12T00:00:00Z,2024-12-19,current
2024-2025,BioBot,Municipal,Pittsfield WWTP,1014493.8300000001,4,Detected,2024-12-20T00:00:00Z,copies/L,Pittsfield,MA,Berkshire,2025-06-12T00:00:00Z,2024-12-20,current
2024-2025,BioBot,Municipal,Wareham WPCF,198314.9175,4,Detected,2025-03-13T00:00:00Z,copies/L,Wareham,MA,Plymouth,2025-06-12T00:00:00Z,2025-03-13,current
2024-2025,BioBot,Municipal,MWRA Northern,836276.8814285714,7,Detected,2025-01-01T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-06-12T00:00:00Z,2025-01-01,current
2024-2025,BioBot,Municipal,Pittsfield WWTP,159116.2475,4,Detected,2025-03-28T00:00:00Z,copies/L,Pittsfield,MA,Berkshire,2025-06-12T00:00:00Z,2025-03-28,current
2024-2025,BioBot,Municipal,Greater Lawrence Sanitary District,341686.2525,4,Detected,2025-04-08T00:00:00Z,copies/L,North Andover,MA,Essex,2025-06-12T00:00:00Z,2025-04-08,current
2024-2025,BioBot,Municipal,Fall River WWTP,463621.54571428575,7,Detected,2025-03-20T00:00:00Z,copies/L,Fall River,MA,Bristol,2025-06-12T00:00:00Z,2025-03-20,current
2024-2025,BioBot,Municipal,Greater Lawrence Sanitary District,285427.2575,4,Detected,2025-04-22T00:00:00Z,copies/L,North Andover,MA,Essex,2025-06-12T00:00:00Z,2025-04-22,current
2024-2025,BioBot,Municipal,Fitchburg Public Works,201434.17666666667,3,Detected,2024-10-16T00:00:00Z,copies/L,Fitchburg,MA,Worcester,2025-06-12T00:00:00Z,2024-10-16,current
2024-2025,BioBot,Municipal,MWRA Southern,322247.60571428575,7,Detected,2024-09-30T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-06-12T00:00:00Z,2024-09-30,current
2024-2025,BioBot,Municipal,Whitman,1677741.0375,4,Detected,2025-04-17T00:00:00Z,copies/L,Brockton,MA,Plymouth,2025-06-12T00:00:00Z,2025-04-17,current
2024-2025,BioBot,Municipal,Whitman,537292.7733333333,3,Detected,2025-03-06T00:00:00Z,copies/L,Brockton,MA,Plymouth,2025-06-12T00:00:00Z,2025-03-06,current
2024-2025,BioBot,Municipal,Brockton/ Abington,1378316.5025,4,Detected,2025-03-18T00:00:00Z,copies/L,Brockton,MA,Plymouth,2025-06-12T00:00:00Z,2025-03-18,current
2024-2025,BioBot,Municipal,Fitchburg Public Works,353741.75,4,Detected,2025-03-20T00:00:00Z,copies/L,Fitchburg,MA,Worcester,2025-06-12T00:00:00Z,2025-03-20,current
2024-2025,BioBot,Municipal,Hull WWTF,1324335.3166666667,3,Detected,2025-01-16T00:00:00Z,copies/L,Hull,MA,Plymouth,2025-06-12T00:00:00Z,2025-01-16,current
2024-2025,BioBot,Municipal,Fall River WWTP,74254.09857142856,7,Detected,2025-04-17T00:00:00Z,copies/L,Fall River,MA,Bristol,2025-06-12T00:00:00Z,2025-04-17,current
2024-2025,BioBot,Municipal,Fall River WWTP,13807.352857142858,7,Detected,2025-05-25T00:00:00Z,copies/L,Fall River,MA,Bristol,2025-06-12T00:00:00Z,2025-05-25,current
2024-2025,BioBot,Municipal,Fitchburg Public Works,350508.96249999997,4,Detected,2025-04-03T00:00:00Z,copies/L,Fitchburg,MA,Worcester,2025-06-12T00:00:00Z,2025-04-03,current
2024-2025,BioBot,Municipal,MWRA Northern,367138.11285714287,7,Detected,2025-02-21T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-06-12T00:00:00Z,2025-02-21,current
2024-2025,BioBot,Municipal,Pittsfield WWTP,101914.0875,4,Detected,2025-04-23T00:00:00Z,copies/L,Pittsfield,MA,Berkshire,2025-06-12T00:00:00Z,2025-04-23,current
2024-2025,BioBot,Municipal,Lynn WWTF,1004665.3799999999,3,Detected,2025-04-10T00:00:00Z,copies/L,Lynn,MA,Essex,2025-06-12T00:00:00Z,2025-04-10,current
2024-2025,BioBot,Municipal,MWRA Northern,967751.4671428573,7,Detected,2024-12-22T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-06-12T00:00:00Z,2024-12-22,current
2024-2025,BioBot,Municipal,Brockton/ Abington,389583.4225,4,Detected,2025-04-01T00:00:00Z,copies/L,Brockton,MA,Plymouth,2025-06-12T00:00:00Z,2025-04-01,current
2024-2025,BioBot,Municipal,Hull WWTF,1739929.08,3,Detected,2025-02-05T00:00:00Z,copies/L,Hull,MA,Plymouth,2025-06-12T00:00:00Z,2025-02-05,current
2024-2025,BioBot,Municipal,Greenfield WPCF,164264.22,2,Detected,2025-05-15T00:00:00Z,copies/L,Greenfield,MA,Franklin,2025-06-12T00:00:00Z,2025-05-15,current
2024-2025,BioBot,Municipal,Fitchburg Public Works,331870.6475,4,Detected,2024-10-30T00:00:00Z,copies/L,Fitchburg,MA,Worcester,2025-06-12T00:00:00Z,2024-10-30,current
2024-2025,BioBot,Municipal,Fitchburg Public Works,467928.8125,4,Detected,2024-11-27T00:00:00Z,copies/L,Fitchburg,MA,Worcester,2025-06-12T00:00:00Z,2024-11-27,current
2024-2025,BioBot,Municipal,MWRA Northern,373287.72142857144,7,Detected,2025-02-18T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-06-12T00:00:00Z,2025-02-18,current
2024-2025,BioBot,Municipal,South Hadley Div. of WPC,533804.22,4,Detected,2024-10-26T00:00:00Z,copies/L,Chicopee,MA,Hampden,2025-06-12T00:00:00Z,2024-10-26,current
2024-2025,BioBot,Municipal,MWRA Northern,270142.17142857146,7,Detected,2024-11-03T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-06-12T00:00:00Z,2024-11-03,current
2024-2025,BioBot,Municipal,MWRA Southern,1253396.152857143,7,Detected,2025-01-08T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-06-12T00:00:00Z,2025-01-08,current
